coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
240129,https://www.soroherbaria.org/imglib/h_seinet/intermt/UTC/UTC00232/UTC00232359_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/UTC/UTC00232/UTC00232359_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/UTC/UTC00232/UTC00232359_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/UTC/UTC00232/UTC00232359.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Utah State University",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:f07ab02b-2f27-4115-bd1a-b2e8e0017896,"2015-06-26 14:52:43",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=240129,StillImage,Photograph,en
246088,https://api.idigbio.org/v2/media/f1727536aa1184df0a5f5929393d39d1?size=fullsize,https://api.idigbio.org/v2/media/f1727536aa1184df0a5f5929393d39d1?size=fullsize,https://api.idigbio.org/v2/media/f1727536aa1184df0a5f5929393d39d1?size=thumbnail,https://api.idigbio.org/v2/media/f1727536aa1184df0a5f5929393d39d1?size=webview,http://creativecommons.org/publicdomain/zero/1.0/,"Utah State University",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:32aaaf0e-5d38-4b8f-bef7-3565d0b1bcdd,"2016-07-28 14:27:51",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=246088,StillImage,Photograph,en
250162,https://www.soroherbaria.org/imglib/h_seinet/intermt/UTC/UTC00243/UTC00243637_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/UTC/UTC00243/UTC00243637_lg.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/UTC/UTC00243/UTC00243637_tn.jpg,https://www.soroherbaria.org/imglib/h_seinet/intermt/UTC/UTC00243/UTC00243637.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Utah State University",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d10be4fa-399f-4083-8a71-16707e307dd4,"2015-06-26 15:00:25",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=250162,StillImage,Photograph,en
257015,https://api.idigbio.org/v2/media/837cff3b93f27120dc99eaf9186fc362?size=fullsize,https://api.idigbio.org/v2/media/837cff3b93f27120dc99eaf9186fc362?size=fullsize,https://api.idigbio.org/v2/media/837cff3b93f27120dc99eaf9186fc362?size=thumbnail,https://api.idigbio.org/v2/media/837cff3b93f27120dc99eaf9186fc362?size=webview,http://creativecommons.org/publicdomain/zero/1.0/,"Utah State University",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:87bb94d0-c173-4730-bf58-9e1ec5ec1b48,"2017-12-18 10:17:30",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=257015,StillImage,Photograph,en
505231,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142948_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142948_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142948_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142948.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:663ca016-2633-4bd5-911e-06cba3d9e00a,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505231,StillImage,Photograph,en
505232,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142950_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142950_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142950_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142950.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:5093d5f6-15f9-44bc-9b82-db7632fd5337,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505232,StillImage,Photograph,en
505233,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142949_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142949_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142949_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142949.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:7272c792-72bf-43f8-8c91-0c0073041552,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505233,StillImage,Photograph,en
505234,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142951_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142951_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142951_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142951.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:69ae4fdf-e2c3-4551-a76f-684787cd8c6d,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505234,StillImage,Photograph,en
505367,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142919_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142919_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142919_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142919.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:5c88946f-2f2a-4b75-a2c1-a12d4b6c1f4c,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505367,StillImage,Photograph,en
505368,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142923_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142923_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142923_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142923.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:0e9dffda-1ea3-49ca-9303-492146f58c68,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505368,StillImage,Photograph,en
505369,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142935_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142935_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142935_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142935.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:caf40213-ee26-4fc6-83c1-b770e49afc6b,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505369,StillImage,Photograph,en
505370,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142939_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142939_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142939_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142939.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:f1a46b83-6de6-49a3-bfd0-08f113045185,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505370,StillImage,Photograph,en
505373,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142940_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142940_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142940_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142940.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ff322159-6570-4a80-8827-ee411e789c88,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505373,StillImage,Photograph,en
505374,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142921_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142921_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142921_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142921.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:66f494a1-b4d9-413b-8d33-bd3a33284290,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505374,StillImage,Photograph,en
505375,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142932_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142932_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142932_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142932.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:0edf8f6a-b00f-4e54-aec7-1ee202a9d1ca,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505375,StillImage,Photograph,en
505376,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142936_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142936_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142936_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142936.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:f42a797f-84c0-47d5-9232-9a1c9e91385e,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505376,StillImage,Photograph,en
505377,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142920_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142920_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142920_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142920.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:f049e993-e277-469f-a231-5aee2d2cd2ae,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505377,StillImage,Photograph,en
505378,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142938_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142938_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142938_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142938.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d87919eb-9f55-4049-8930-687d6dab39a7,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505378,StillImage,Photograph,en
505379,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142931_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142931_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142931_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142931.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ae6aaf6a-e81a-449d-a8cf-881fb2a46c47,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505379,StillImage,Photograph,en
505380,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142941_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142941_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142941_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142941.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:2def6009-45d0-4c22-a75d-6f7a52a04989,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505380,StillImage,Photograph,en
505381,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142937_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142937_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142937_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142937.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:fc315ad8-f072-4ec0-baa8-a60cc7bc9adb,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505381,StillImage,Photograph,en
505382,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142952_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142952_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142952_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142952.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:52da15cb-5a7f-485f-bbdd-0b45400e19ce,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505382,StillImage,Photograph,en
505383,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142963_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142963_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142963_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142963.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e2a36962-364d-46d2-a408-f97966a9db81,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505383,StillImage,Photograph,en
505384,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142956_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142956_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142956_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142956.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:24344a95-a867-4c64-82a1-db4a478ca4c9,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505384,StillImage,Photograph,en
505385,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142942_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142942_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142942_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142942.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:13ece4da-cdf4-41b7-ba17-e28f66346a24,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505385,StillImage,Photograph,en
505386,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142930_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142930_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142930_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142930.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:03f66c8a-ad5b-489a-b659-d25f34af2f16,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505386,StillImage,Photograph,en
505387,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142918_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142918_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142918_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142918.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:bd75674e-c9b3-4def-a0f6-7c7bb8cf6e5d,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505387,StillImage,Photograph,en
505388,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142924_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142924_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142924_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142924.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:b665152a-ef5b-43bb-8bc8-4509426f5b23,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505388,StillImage,Photograph,en
505389,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142926_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142926_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142926_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142926.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a96d6e9b-72e9-43e2-9aed-b89979b60bac,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505389,StillImage,Photograph,en
505390,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142910_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142910_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142910_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142910.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:916b2c73-1563-41da-907f-4e6fd5ac7c02,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505390,StillImage,Photograph,en
505391,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142922_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142922_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142922_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142922.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:4308c35f-3bab-40e6-b481-07436a344000,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505391,StillImage,Photograph,en
505392,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142954_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142954_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142954_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142954.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:0c2fb52d-94ba-47e1-95bf-a9ea9bf89841,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505392,StillImage,Photograph,en
505396,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142912_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142912_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142912_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142912.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:2898c6a7-df8b-4baf-85ae-9dabb93b45ab,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505396,StillImage,Photograph,en
505397,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142925_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142925_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142925_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142925.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e5f53da4-12bb-4296-be12-73bcb009ee6f,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505397,StillImage,Photograph,en
505398,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142916_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142916_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142916_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142916.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:5e475c61-2fd9-4795-89eb-7a12cb3fe3f1,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505398,StillImage,Photograph,en
505399,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142957_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142957_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142957_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142957.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:568e0e20-f39b-4bfd-a3b7-b016c59e166f,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505399,StillImage,Photograph,en
505400,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142915_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142915_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142915_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142915.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:92ba534c-13d7-48bb-934f-7bc326bcdca5,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505400,StillImage,Photograph,en
505401,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142913_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142913_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142913_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142913.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e60ede5a-624e-4f41-98e8-69aab122a33b,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505401,StillImage,Photograph,en
505402,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142914_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142914_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142914_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142914.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:d07b1e10-1104-4dc8-a434-b5a38af51c43,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505402,StillImage,Photograph,en
505403,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142917_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142917_lg.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142917_tn.jpg,https://www.soroherbaria.org/imglib/seinet/soro/CS/0014/142917.jpg,http://creativecommons.org/licenses/by-nc/3.0/,"Colorado State University, Charles Maurer Herbarium (CS-)",,"CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:ab03e310-c6cd-4a6c-8dc4-b8e367f1ceee,"2021-01-12 08:31:18",image/jpeg,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505403,StillImage,Photograph,en
